23 февраля,8 марта,BU_Level1,BU_Level2,BU_Level3,BU_Level4,IT,ItemEAN,Qty,Unnamed: 11,Unnamed: 12,Unnamed: 13,age,baseprice,child,date,id,man,name,woman,Бокс,Видеоигры,Видеомонтаж,Вне праздника,Годовщина отношений,День Святого Валентина,День рождения,Кино,Кулинария,Музыка,Настольные игры,Новый год,Рисование,Рукоделие,Спорт,Туризм,Фотография,Футбол,Цветоводство,Чтение,cat_ya_id,cat_ya
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Ноги,Маска для ног,0,8.80905E+12,1,,,,42.0,105.28,0,29.02.2020,,0,"Маска-носки для ног Skinlite ""Абрикос"", интенсивно-восстанавливающая",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4852774,Уход за ногами
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Увлажнитель для лица,0,4.62708E+12,1,,,,22.0,474.0,0,27.02.2020,,0,"Увлажнитель для кожи Aqua Beauty, карманный. KMS-B018",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476100,Тонизирование
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Средства для бритья и депиляции женские,Средство для депиляции женское,0,5.01142E+12,1,,,,23.0,433.28,0,29.02.2020,,0,Veet Крем для депиляции в душе для чувствительной кожи,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91180,Средства до и после депиляции
0,0,"Парфюмерия, косметика",Декоративная косметика,Тон для лица,Румяна,0,4.64001E+12,1,,,,43.0,208.45,0,29.02.2020,,0,"DIVAGE Румяна компактные ""VELVET"", тон № 8701",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748074,Румяна и бронзеры
0,0,"Парфюмерия, косметика",Декоративная косметика,Тон для лица,"Хайлайтер, иллюминатор",0,4.64001E+12,1,,,,35.0,208.45,0,29.02.2020,,0,"Divage Velvet Румяна компактные, тон № 8703",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14996659,Хайлайтеры и скульптурирующие средства
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Уход за волосами для женщин,Крем для волос женский,0,4.04579E+12,1,,,,58.0,840.5,0,29.02.2020,,0,Schwarzkopf Professional OSiS+ sprey для волос с бриллиантовым блеском Sparkler 300 мл,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854062,Маски и сыворотки
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Тело,Соль для ванны,0,4.60717E+12,1,,,,8.288461538461538,163.51,0,29.02.2020,,0,"Natura Siberica Anti-Age Соль для ванн, для молодости кожи, 700 г",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14994526,"Пена, соль, масло"
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Тело,Пена для ванны,0,4.60717E+12,1,,,,8.6,180.84,0,25.02.2020,,0,"Natura Siberica Пена для ванн ""Даурское SPA"", 550 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14994526,"Пена, соль, масло"
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Тело,Масло для тела,0,4.60717E+12,2,,,,33.0,587.77,0,25.02.2020,,0,"Natura Siberica Sauna & Spa Масло для тела, натуральное, густое, даурское, 370 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475955,Кремы и лосьоны
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Тело,Пилинг для тела,0,4.00164E+12,1,,,,42.0,458.0,0,27.02.2020,,0,"Weleda Пилинг для душа ""Берёзовый"", 150 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14989707,Скрабы и пилинги
0,0,"Парфюмерия, косметика",Парфюмерия,Ароматерапия,Эфирное масло косметическое,0,4.64E+12,1,,,,267.0,38.95,0,29.02.2020,,0,"Эфирное масло Botanika ""Апельсин сладкий"", 10 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818945,Эфирные масла
0,0,"Парфюмерия, косметика",Декоративная косметика,Маникюр и педикюр,Лак для ногтей,0,30095038,1,,,,5.666666666666667,286.1,0,26.02.2020,,0,"Essie Лак для ногтей, оттенок 01 ""Белый"", 13,5 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13238898,Гель-лак
0,0,"Парфюмерия, косметика",Декоративная косметика,"Глаза, ресницы, брови",Тени для век,0,3.60053E+12,1,,,,25.0,295.28,0,29.02.2020,,0,"Maybelline New York Тени для век ""Color Tattoo 24 часа"", оттенок 35, Бронзовый рай",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748064,Тени
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Тело,Скраб для тела,0,4.6007E+12,3,,,,26.0,226.73,0,25.02.2020,,0,"Скраб для тела Черный жемчуг ""Идеальная кожа"", 200 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14989707,Скрабы и пилинги
0,0,"Парфюмерия, косметика",Косметическая техника,Массажная техника,Массажная накидка,0,7.29001E+12,1,,,,50.0,1974.0,0,26.02.2020,,0,"Накидка массажная Bradex ""Здоровая спина""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203656,Массажные кресла
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Ванно-банные принадлежности,Щетка для тела,0,4.00978E+12,1,,,,33.0,500.0,0,29.02.2020,,0,"Щетка массажная для тела ""Riffi"", со съемной ручкой. 561",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16042844,Мочалки и щетки
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для маникюра и педикюра,Пемза,0,4.00978E+12,1,,,,55.0,194.0,0,29.02.2020,,0,"Пемза ""Riffi"", на пластиковой рукоятке",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14989778,Инструменты для маникюра и педикюра
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для волос,"Расческа, щетка для волос",0,4.00978E+12,1,,,,41.0,990.0,0,26.02.2020,,0,"Щетка для волос ""Riffi"", с нейлоновыми зубцами и щетиной",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13243353,Расчески и щетки
0,0,"Парфюмерия, косметика",Декоративная косметика,"Глаза, ресницы, брови",Средство для ухода за ресницами и бровями,0,4.75101E+12,1,,,,41.0,175.37,0,29.02.2020,,0,"Масло для ресниц Gemene ""Стимулятор роста""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995788,Тушь и гель для бровей
0,0,"Парфюмерия, косметика",Декоративная косметика,Маникюр и педикюр,Средство для снятия лака,0,4.75101E+12,1,,,,56.0,52.08,0,27.02.2020,,0,"Жидкость для снятия лака ""DNC"", без ацетона, 100 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8478954,Для снятия лака
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Уход за волосами для женщин,Масло для волос женское,0,4.75101E+12,1,,,,7.75,84.61,0,27.02.2020,,0,"Ореховое масло для волос ""DNC"", против выпадения, 3х15 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854062,Маски и сыворотки
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детские косметические средства,Средство солнцезащитное детское,0,4.00581E+12,1,,,,10.0,595.67,1,25.02.2020,,0,"Nivea Sun Играй и купайся Детский солнцезащитный спрей, SPF 30, сверхводостойкий, 200 мл.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14993676,Средства для загара и защиты от солнца
0,0,"Парфюмерия, косметика",Декоративная косметика,Губы,Карандаш для губ,0,3.70097E+12,1,,,,35.0,113.37,0,29.02.2020,,0,"Vivienne Sabo Карандаш для губ ""Jolies Levres"", тон №101",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8510396,Контур для губ
0,0,"Парфюмерия, косметика",Декоративная косметика,Тон для лица,"Корректор, консилер",0,4.01967E+12,1,,,,30.0,348.94,0,28.02.2020,,0,"Artdeco Маскирующий стик ""Perfect Stick"", тон №6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480754,Корректоры и консилеры
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для макияжа,Спонж,0,4.01967E+12,1,,,,31.0,198.75,0,28.02.2020,,0,"Artdeco Набор спонжей для макияжа, 8 шт",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13277088,"Кисти, спонжи и аппликаторы"
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для макияжа,Прочие аксессуары для макияжа,0,4.01967E+12,1,,,,44.0,286.31,0,26.02.2020,,0,"Artdeco Футляр для теней ""Beauty Box Duo"". 5160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13277088,"Кисти, спонжи и аппликаторы"
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для макияжа,Точилка для косметического карандаша,0,4.01967E+12,1,,,,57.0,162.5,0,27.02.2020,,0,"Artdeco Точилка для косметических карандашей ""Magic Liner""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13858708,Точилки
0,0,"Парфюмерия, косметика",Декоративная косметика,"Глаза, ресницы, брови",Тени для бровей,0,4.01967E+12,1,,,,51.0,211.65,0,28.02.2020,,0,"Artdeco Тени для бровей ""Eye Brow Powder"", тон №5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748064,Тени
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Набор для волос женский,Косметический набор для волос женский,0,8.80105E+12,1,,,,25.0,1082.53,0,29.02.2020,,0,"KeraSys Подарочный набор для волос ""Oriental Premium"": шампунь, кондиционер, мыло, 2 шт",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480738,Наборы
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Ванно-банные принадлежности,Шапочка для душа,0,4.00978E+12,2,,,,60.0,270.0,0,28.02.2020,,0,"Riffi Щетка массажная для тела, со съемной ручкой, цвет: бежевый",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6527202,Аксессуары для плавания
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для женщин,Пудра для волос женская,0,6.4663E+11,1,,,,45.0,1090.0,0,28.02.2020,,0,"Sexy Hair Пудра ""Big"" для объема и текстуры волос, 15 г",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748072,Пудра
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Гидромассажная ванночка,0,4.01507E+12,1,,,,55.0,2136.74,0,26.02.2020,,0,"Гидромассажная ванночка AEG FM 5567, White Grey",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203658,Гидромассажеры
